Year,Region,Sex,Age Group,Ethnic Group,Measure,Value,Flags
"2018","Manawatu-Wanganui Region","Total Both Sexes","50 to 54","Other Ethnicity","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","50 to 54","Other Ethnicity","Average Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","50 to 54","Other Ethnicity","Median Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","50 to 54","Other Ethnicity","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","50 to 54","Other Ethnicity","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","50 to 54","Other Ethnicity","Average Weekly Earnings",1209,
"2018","Canterbury Region","Total Both Sexes","50 to 54","Other Ethnicity","Median Weekly Earnings",997,
"2018","Otago Region","Total Both Sexes","50 to 54","Other Ethnicity","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","50 to 54","Other Ethnicity","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","50 to 54","Other Ethnicity","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","50 to 54","Other Ethnicity","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","55 to 59","European","Average Weekly Earnings",1174,
"2018","Northland Region","Total Both Sexes","55 to 59","European","Median Weekly Earnings",878,
"2018","Auckland Region","Total Both Sexes","55 to 59","European","Average Weekly Earnings",1638,
"2018","Auckland Region","Total Both Sexes","55 to 59","European","Median Weekly Earnings",1326,
"2018","Waikato Region","Total Both Sexes","55 to 59","European","Average Weekly Earnings",1110,
"2018","Waikato Region","Total Both Sexes","55 to 59","European","Median Weekly Earnings",960,
"2018","Bay of Plenty Region","Total Both Sexes","55 to 59","European","Average Weekly Earnings",1544,
"2018","Bay of Plenty Region","Total Both Sexes","55 to 59","European","Median Weekly Earnings",1151,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","55 to 59","European","Average Weekly Earnings",1294,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","55 to 59","European","Median Weekly Earnings",1055,
"2018","Taranaki Region","Total Both Sexes","55 to 59","European","Average Weekly Earnings",1373,
"2018","Taranaki Region","Total Both Sexes","55 to 59","European","Median Weekly Earnings",1249,
"2018","Manawatu-Wanganui Region","Total Both Sexes","55 to 59","European","Average Weekly Earnings",1133,
"2018","Manawatu-Wanganui Region","Total Both Sexes","55 to 59","European","Median Weekly Earnings",971,
"2018","Wellington Region","Total Both Sexes","55 to 59","European","Average Weekly Earnings",1521,
"2018","Wellington Region","Total Both Sexes","55 to 59","European","Median Weekly Earnings",1247,
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","55 to 59","European","Average Weekly Earnings",1109,
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","55 to 59","European","Median Weekly Earnings",756,
"2018","Canterbury Region","Total Both Sexes","55 to 59","European","Average Weekly Earnings",1356,
"2018","Canterbury Region","Total Both Sexes","55 to 59","European","Median Weekly Earnings",1055,
"2018","Otago Region","Total Both Sexes","55 to 59","European","Average Weekly Earnings",1145,
"2018","Otago Region","Total Both Sexes","55 to 59","European","Median Weekly Earnings",1040,
"2018","Southland Region","Total Both Sexes","55 to 59","European","Average Weekly Earnings",1365,
"2018","Southland Region","Total Both Sexes","55 to 59","European","Median Weekly Earnings",959,
"2018","Northland Region","Total Both Sexes","55 to 59","Maori","Average Weekly Earnings",1037,
"2018","Northland Region","Total Both Sexes","55 to 59","Maori","Median Weekly Earnings",874,
"2018","Auckland Region","Total Both Sexes","55 to 59","Maori","Average Weekly Earnings",1298,
"2018","Auckland Region","Total Both Sexes","55 to 59","Maori","Median Weekly Earnings",1093,
"2018","Waikato Region","Total Both Sexes","55 to 59","Maori","Average Weekly Earnings",809,
"2018","Waikato Region","Total Both Sexes","55 to 59","Maori","Median Weekly Earnings",874,
"2018","Bay of Plenty Region","Total Both Sexes","55 to 59","Maori","Average Weekly Earnings",1393,
"2018","Bay of Plenty Region","Total Both Sexes","55 to 59","Maori","Median Weekly Earnings",1100,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","55 to 59","Maori","Average Weekly Earnings",1148,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","55 to 59","Maori","Median Weekly Earnings",1151,
"2018","Taranaki Region","Total Both Sexes","55 to 59","Maori","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","55 to 59","Maori","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","55 to 59","Maori","Average Weekly Earnings",1097,
"2018","Manawatu-Wanganui Region","Total Both Sexes","55 to 59","Maori","Median Weekly Earnings",1138,
"2018","Wellington Region","Total Both Sexes","55 to 59","Maori","Average Weekly Earnings",1093,
"2018","Wellington Region","Total Both Sexes","55 to 59","Maori","Median Weekly Earnings",1102,
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","55 to 59","Maori","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","55 to 59","Maori","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","55 to 59","Maori","Average Weekly Earnings",1295,
"2018","Canterbury Region","Total Both Sexes","55 to 59","Maori","Median Weekly Earnings",1069,
"2018","Otago Region","Total Both Sexes","55 to 59","Maori","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","55 to 59","Maori","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","55 to 59","Maori","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","55 to 59","Maori","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","55 to 59","Pacific Peoples","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","55 to 59","Pacific Peoples","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","55 to 59","Pacific Peoples","Average Weekly Earnings",1181,
"2018","Auckland Region","Total Both Sexes","55 to 59","Pacific Peoples","Median Weekly Earnings",900,
"2018","Waikato Region","Total Both Sexes","55 to 59","Pacific Peoples","Average Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","55 to 59","Pacific Peoples","Median Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","55 to 59","Pacific Peoples","Average Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","55 to 59","Pacific Peoples","Median Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","55 to 59","Pacific Peoples","Average Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","55 to 59","Pacific Peoples","Median Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","55 to 59","Pacific Peoples","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","55 to 59","Pacific Peoples","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","55 to 59","Pacific Peoples","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","55 to 59","Pacific Peoples","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","55 to 59","Pacific Peoples","Average Weekly Earnings",924,
"2018","Wellington Region","Total Both Sexes","55 to 59","Pacific Peoples","Median Weekly Earnings",886,
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","55 to 59","Pacific Peoples","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","55 to 59","Pacific Peoples","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","55 to 59","Pacific Peoples","Average Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","55 to 59","Pacific Peoples","Median Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","55 to 59","Pacific Peoples","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","55 to 59","Pacific Peoples","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","55 to 59","Pacific Peoples","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","55 to 59","Pacific Peoples","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","55 to 59","Asian","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","55 to 59","Asian","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","55 to 59","Asian","Average Weekly Earnings",987,
"2018","Auckland Region","Total Both Sexes","55 to 59","Asian","Median Weekly Earnings",840,
"2018","Waikato Region","Total Both Sexes","55 to 59","Asian","Average Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","55 to 59","Asian","Median Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","55 to 59","Asian","Average Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","55 to 59","Asian","Median Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","55 to 59","Asian","Average Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","55 to 59","Asian","Median Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","55 to 59","Asian","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","55 to 59","Asian","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","55 to 59","Asian","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","55 to 59","Asian","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","55 to 59","Asian","Average Weekly Earnings",1454,
"2018","Wellington Region","Total Both Sexes","55 to 59","Asian","Median Weekly Earnings",1055,
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","55 to 59","Asian","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","55 to 59","Asian","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","55 to 59","Asian","Average Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","55 to 59","Asian","Median Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","55 to 59","Asian","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","55 to 59","Asian","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","55 to 59","Asian","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","55 to 59","Asian","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","55 to 59","MELAA","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","55 to 59","MELAA","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","55 to 59","MELAA","Average Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","55 to 59","MELAA","Median Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","55 to 59","MELAA","Average Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","55 to 59","MELAA","Median Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","55 to 59","MELAA","Average Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","55 to 59","MELAA","Median Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","55 to 59","MELAA","Average Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","55 to 59","MELAA","Median Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","55 to 59","MELAA","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","55 to 59","MELAA","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","55 to 59","MELAA","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","55 to 59","MELAA","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","55 to 59","MELAA","Average Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","55 to 59","MELAA","Median Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","55 to 59","MELAA","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","55 to 59","MELAA","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","55 to 59","MELAA","Average Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","55 to 59","MELAA","Median Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","55 to 59","MELAA","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","55 to 59","MELAA","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","55 to 59","MELAA","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","55 to 59","MELAA","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","55 to 59","Other Ethnicity","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","55 to 59","Other Ethnicity","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","55 to 59","Other Ethnicity","Average Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","55 to 59","Other Ethnicity","Median Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","55 to 59","Other Ethnicity","Average Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","55 to 59","Other Ethnicity","Median Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","55 to 59","Other Ethnicity","Average Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","55 to 59","Other Ethnicity","Median Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","55 to 59","Other Ethnicity","Average Weekly Earnings",1056,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","55 to 59","Other Ethnicity","Median Weekly Earnings",1055,
"2018","Taranaki Region","Total Both Sexes","55 to 59","Other Ethnicity","Average Weekly Earnings",1559,
"2018","Taranaki Region","Total Both Sexes","55 to 59","Other Ethnicity","Median Weekly Earnings",1210,
"2018","Manawatu-Wanganui Region","Total Both Sexes","55 to 59","Other Ethnicity","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","55 to 59","Other Ethnicity","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","55 to 59","Other Ethnicity","Average Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","55 to 59","Other Ethnicity","Median Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","55 to 59","Other Ethnicity","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","55 to 59","Other Ethnicity","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","55 to 59","Other Ethnicity","Average Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","55 to 59","Other Ethnicity","Median Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","55 to 59","Other Ethnicity","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","55 to 59","Other Ethnicity","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","55 to 59","Other Ethnicity","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","55 to 59","Other Ethnicity","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","60 to 64","European","Average Weekly Earnings",1074,
"2018","Northland Region","Total Both Sexes","60 to 64","European","Median Weekly Earnings",959,
"2018","Auckland Region","Total Both Sexes","60 to 64","European","Average Weekly Earnings",1501,
"2018","Auckland Region","Total Both Sexes","60 to 64","European","Median Weekly Earnings",1189,
"2018","Waikato Region","Total Both Sexes","60 to 64","European","Average Weekly Earnings",1191,
"2018","Waikato Region","Total Both Sexes","60 to 64","European","Median Weekly Earnings",1074,
"2018","Bay of Plenty Region","Total Both Sexes","60 to 64","European","Average Weekly Earnings",1515,
"2018","Bay of Plenty Region","Total Both Sexes","60 to 64","European","Median Weekly Earnings",1050,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","60 to 64","European","Average Weekly Earnings",1000,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","60 to 64","European","Median Weekly Earnings",969,
"2018","Taranaki Region","Total Both Sexes","60 to 64","European","Average Weekly Earnings",961,
"2018","Taranaki Region","Total Both Sexes","60 to 64","European","Median Weekly Earnings",999,
"2018","Manawatu-Wanganui Region","Total Both Sexes","60 to 64","European","Average Weekly Earnings",996,
"2018","Manawatu-Wanganui Region","Total Both Sexes","60 to 64","European","Median Weekly Earnings",997,
"2018","Wellington Region","Total Both Sexes","60 to 64","European","Average Weekly Earnings",1493,
"2018","Wellington Region","Total Both Sexes","60 to 64","European","Median Weekly Earnings",1247,
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","60 to 64","European","Average Weekly Earnings",823,
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","60 to 64","European","Median Weekly Earnings",740,
"2018","Canterbury Region","Total Both Sexes","60 to 64","European","Average Weekly Earnings",1122,
"2018","Canterbury Region","Total Both Sexes","60 to 64","European","Median Weekly Earnings",1055,
"2018","Otago Region","Total Both Sexes","60 to 64","European","Average Weekly Earnings",1149,
"2018","Otago Region","Total Both Sexes","60 to 64","European","Median Weekly Earnings",959,
"2018","Southland Region","Total Both Sexes","60 to 64","European","Average Weekly Earnings",904,
"2018","Southland Region","Total Both Sexes","60 to 64","European","Median Weekly Earnings",786,
"2018","Northland Region","Total Both Sexes","60 to 64","Maori","Average Weekly Earnings",1193,
"2018","Northland Region","Total Both Sexes","60 to 64","Maori","Median Weekly Earnings",1084,
"2018","Auckland Region","Total Both Sexes","60 to 64","Maori","Average Weekly Earnings",1126,
"2018","Auckland Region","Total Both Sexes","60 to 64","Maori","Median Weekly Earnings",1055,
"2018","Waikato Region","Total Both Sexes","60 to 64","Maori","Average Weekly Earnings",918,
"2018","Waikato Region","Total Both Sexes","60 to 64","Maori","Median Weekly Earnings",810,
"2018","Bay of Plenty Region","Total Both Sexes","60 to 64","Maori","Average Weekly Earnings",1364,
"2018","Bay of Plenty Region","Total Both Sexes","60 to 64","Maori","Median Weekly Earnings",1050,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","60 to 64","Maori","Average Weekly Earnings",1065,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","60 to 64","Maori","Median Weekly Earnings",997,
"2018","Taranaki Region","Total Both Sexes","60 to 64","Maori","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","60 to 64","Maori","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","60 to 64","Maori","Average Weekly Earnings",1006,
"2018","Manawatu-Wanganui Region","Total Both Sexes","60 to 64","Maori","Median Weekly Earnings",997,
"2018","Wellington Region","Total Both Sexes","60 to 64","Maori","Average Weekly Earnings",1413,
"2018","Wellington Region","Total Both Sexes","60 to 64","Maori","Median Weekly Earnings",1170,
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","60 to 64","Maori","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","60 to 64","Maori","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","60 to 64","Maori","Average Weekly Earnings",1054,
"2018","Canterbury Region","Total Both Sexes","60 to 64","Maori","Median Weekly Earnings",742,
"2018","Otago Region","Total Both Sexes","60 to 64","Maori","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","60 to 64","Maori","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","60 to 64","Maori","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","60 to 64","Maori","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","60 to 64","Pacific Peoples","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","60 to 64","Pacific Peoples","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","60 to 64","Pacific Peoples","Average Weekly Earnings",871,
"2018","Auckland Region","Total Both Sexes","60 to 64","Pacific Peoples","Median Weekly Earnings",840,
"2018","Waikato Region","Total Both Sexes","60 to 64","Pacific Peoples","Average Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","60 to 64","Pacific Peoples","Median Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","60 to 64","Pacific Peoples","Average Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","60 to 64","Pacific Peoples","Median Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","60 to 64","Pacific Peoples","Average Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","60 to 64","Pacific Peoples","Median Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","60 to 64","Pacific Peoples","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","60 to 64","Pacific Peoples","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","60 to 64","Pacific Peoples","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","60 to 64","Pacific Peoples","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","60 to 64","Pacific Peoples","Average Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","60 to 64","Pacific Peoples","Median Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","60 to 64","Pacific Peoples","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","60 to 64","Pacific Peoples","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","60 to 64","Pacific Peoples","Average Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","60 to 64","Pacific Peoples","Median Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","60 to 64","Pacific Peoples","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","60 to 64","Pacific Peoples","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","60 to 64","Pacific Peoples","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","60 to 64","Pacific Peoples","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","60 to 64","Asian","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","60 to 64","Asian","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","60 to 64","Asian","Average Weekly Earnings",1070,
"2018","Auckland Region","Total Both Sexes","60 to 64","Asian","Median Weekly Earnings",1000,
"2018","Waikato Region","Total Both Sexes","60 to 64","Asian","Average Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","60 to 64","Asian","Median Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","60 to 64","Asian","Average Weekly Earnings",588,
"2018","Bay of Plenty Region","Total Both Sexes","60 to 64","Asian","Median Weekly Earnings",657,
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","60 to 64","Asian","Average Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","60 to 64","Asian","Median Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","60 to 64","Asian","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","60 to 64","Asian","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","60 to 64","Asian","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","60 to 64","Asian","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","60 to 64","Asian","Average Weekly Earnings",1678,
"2018","Wellington Region","Total Both Sexes","60 to 64","Asian","Median Weekly Earnings",1247,
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","60 to 64","Asian","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","60 to 64","Asian","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","60 to 64","Asian","Average Weekly Earnings",731,
"2018","Canterbury Region","Total Both Sexes","60 to 64","Asian","Median Weekly Earnings",742,
"2018","Otago Region","Total Both Sexes","60 to 64","Asian","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","60 to 64","Asian","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","60 to 64","Asian","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","60 to 64","Asian","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","60 to 64","MELAA","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","60 to 64","MELAA","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","60 to 64","MELAA","Average Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","60 to 64","MELAA","Median Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","60 to 64","MELAA","Average Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","60 to 64","MELAA","Median Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","60 to 64","MELAA","Average Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","60 to 64","MELAA","Median Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","60 to 64","MELAA","Average Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","60 to 64","MELAA","Median Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","60 to 64","MELAA","Average Weekly Earnings",,s
"2018","Taranaki Region","Total Both Sexes","60 to 64","MELAA","Median Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","60 to 64","MELAA","Average Weekly Earnings",,s
"2018","Manawatu-Wanganui Region","Total Both Sexes","60 to 64","MELAA","Median Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","60 to 64","MELAA","Average Weekly Earnings",,s
"2018","Wellington Region","Total Both Sexes","60 to 64","MELAA","Median Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","60 to 64","MELAA","Average Weekly Earnings",,s
"2018","Nelson/Tasman/Marlborough/West Coast Regions","Total Both Sexes","60 to 64","MELAA","Median Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","60 to 64","MELAA","Average Weekly Earnings",,s
"2018","Canterbury Region","Total Both Sexes","60 to 64","MELAA","Median Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","60 to 64","MELAA","Average Weekly Earnings",,s
"2018","Otago Region","Total Both Sexes","60 to 64","MELAA","Median Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","60 to 64","MELAA","Average Weekly Earnings",,s
"2018","Southland Region","Total Both Sexes","60 to 64","MELAA","Median Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","60 to 64","Other Ethnicity","Average Weekly Earnings",,s
"2018","Northland Region","Total Both Sexes","60 to 64","Other Ethnicity","Median Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","60 to 64","Other Ethnicity","Average Weekly Earnings",,s
"2018","Auckland Region","Total Both Sexes","60 to 64","Other Ethnicity","Median Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","60 to 64","Other Ethnicity","Average Weekly Earnings",,s
"2018","Waikato Region","Total Both Sexes","60 to 64","Other Ethnicity","Median Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","60 to 64","Other Ethnicity","Average Weekly Earnings",,s
"2018","Bay of Plenty Region","Total Both Sexes","60 to 64","Other Ethnicity","Median Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","60 to 64","Other Ethnicity","Average Weekly Earnings",,s
"2018","Gisborne/Hawkes Bay Regions","Total Both Sexes","60 to 64","Other Ethnicity","Median Weekly Earnings",,s
